StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1845,15,Female,Group A,Inter Education,Low,Low Absent,No,Medium Support,No,Yes,No,Yes,Low,Grade D
1846,15,Female,Group D,No Education,Medium,Low Absent,No,3,No,No,No,No,Medium,Grade D
1847,16,Male,Group B,Inter Education,Medium,,Yes,3,Yes,Yes,No,Yes,Low,Grade D
1848,16,Female,Group B,Inter Education,Low,,No,No Support,Yes,No,Yes,No,Low,Grade D
1849,17,Male,Group A,High Education,Low,,Yes,3,No,Yes,No,No,Low,Grade D
1850,16,Male,Group A,High Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade C
1851,17,Male,Group B,High Education,Medium,Moderate Absence,Yes,Strong Support,Yes,No,No,No,Low,Grade D
1852,16,Male,Group B,No Education,Low,Moderate Absence,No,Strong Support,Yes,No,No,No,Low,Grade D
1853,15,Male,Group C,Inter Education,Medium,,Yes,3,No,Yes,No,Yes,Medium,Grade D
1854,17,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,No,Yes,Yes,No,Low,Grade D
1855,17,Male,Group B,No Education,Low,,No,3,Yes,No,No,No,Medium,Grade D
1856,15,Female,Group A,No Education,Medium,,Yes,Medium Support,No,No,No,No,Low,Grade D
1857,17,Female,Group C,Inter Education,Low,,No,4,No,No,No,No,Low,Grade D
1858,17,Female,Group B,Bechelor Degree,Low,,No,3,Yes,No,No,No,Medium,Grade D
1859,16,Female,Group B,High Education,Medium,,Yes,Medium Support,No,No,Yes,Yes,Medium,Grade C
1860,17,Female,Group A,High Education,Low,,Yes,3,Yes,No,No,No,Medium,Grade C
1861,18,Female,Group B,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1862,15,Female,Group A,High Education,Medium,,No,Medium Support,Yes,No,No,No,Medium,Grade C
1863,16,Male,Group A,No Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
1864,16,Male,Group A,Inter Education,Medium,,No,No Support,Yes,No,No,No,High,Grade B
1865,18,Male,Group B,Inter Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
1866,15,Male,Group A,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1867,15,Female,Group A,Inter Education,Low,,No,Strong Support,No,No,No,Yes,Medium,Grade D
1868,16,Female,Group C,Inter Education,Medium,,Yes,Medium Support,Yes,No,No,No,Medium,Grade D
1869,17,Male,Group A,High Education,Low,,No,Strong Support,No,No,No,Yes,Low,Grade D
1870,16,Male,Group B,High Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1871,15,Female,Group A,High Education,Medium,,No,3,No,No,No,No,Low,Grade D
1872,18,Male,Group A,High Education,Low,,No,4,No,Yes,No,No,Low,Grade D
1873,16,Male,Group C,Inter Education,Medium,,No,Strong Support,Yes,No,No,Yes,Low,Grade D
1874,15,Male,Group A,Bechelor Degree,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
1875,16,Male,Group A,Master Drgree,Low,,No,Strong Support,No,Yes,Yes,No,Low,Grade D
1876,17,Female,Group B,Inter Education,Low,,No,3,No,No,No,Yes,Low,Grade D
1877,16,Male,Group B,High Education,Medium,,No,Medium Support,Yes,No,No,No,High,Grade A
1878,16,Male,Group B,High Education,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade D
1879,15,Female,Group A,Bechelor Degree,Medium,No Absence,No,3,Yes,No,No,No,High,Grade B
1880,15,Female,Group A,Inter Education,Low,,No,No Support,No,No,No,No,Low,Grade D
1881,15,Male,Group C,Inter Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
1882,16,Female,Group B,Inter Education,Low,,No,3,No,Yes,No,No,Low,Grade D
1883,17,Male,Group C,Inter Education,Low,Low Absent,No,Medium Support,No,No,No,No,Low,Grade D
1884,18,Male,Group C,Bechelor Degree,Medium,,No,Strong Support,Yes,No,No,No,Medium,Grade C
1885,18,Female,Group C,No Education,Medium,No Absence,Yes,Strong Support,No,No,No,No,High,Grade A
1886,15,Male,Group A,Inter Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
1887,15,Male,Group A,Bechelor Degree,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1888,16,Male,Group C,High Education,Low,,Yes,4,No,Yes,No,No,Medium,Grade C
1889,18,Male,Group A,Inter Education,Medium,,No,No Support,Yes,Yes,No,No,Medium,Grade C
1890,15,Female,Group A,High Education,Low,,No,3,No,No,No,No,Medium,Grade D
1891,17,Female,Group C,Master Drgree,Low,,Yes,No Support,No,No,No,No,Low,Grade D
1892,17,Male,Group C,No Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
1893,15,Female,Group A,Inter Education,Low,,Yes,Medium Support,No,No,No,No,Medium,Grade D
1894,15,Male,Group A,High Education,Medium,No Absence,No,Medium Support,No,No,No,No,High,Grade B
1895,18,Male,Group A,Inter Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade C
1896,18,Male,Group C,High Education,Low,,No,Strong Support,No,Yes,No,No,Medium,Grade D
1897,16,Male,Group D,High Education,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade D
1898,18,Male,Group A,Inter Education,Medium,,No,Medium Support,No,Yes,No,No,Medium,Grade C
1899,17,Female,Group A,Bechelor Degree,Medium,Low Absent,No,4,No,No,No,No,Medium,Grade C
1900,17,Male,Group C,High Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade D
1901,15,Female,Group A,High Education,Medium,,Yes,Strong Support,No,No,No,No,Medium,Grade D
1902,18,Female,Group B,Inter Education,Medium,,No,Medium Support,No,No,No,Yes,Medium,Grade C
1903,16,Male,Group D,Inter Education,Low,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
1904,17,Male,Group A,Bechelor Degree,Low,,Yes,3,No,No,No,No,High,Grade B
1905,17,Male,Group B,High Education,Low,,Yes,Strong Support,No,No,Yes,No,Medium,Grade C
1906,16,Male,Group A,Inter Education,Low,,No,Medium Support,No,No,No,No,Low,Grade D
1907,16,Male,Group A,High Education,Low,,Yes,Medium Support,Yes,No,No,Yes,Low,Grade D
1908,17,Female,Group C,High Education,Low,,No,3,No,No,No,No,Medium,Grade D
1909,17,Male,Group A,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
1910,16,Male,Group D,Inter Education,Medium,,Yes,Strong Support,Yes,No,Yes,No,Medium,Grade D
1911,17,Female,Group B,Inter Education,Medium,,No,Medium Support,Yes,Yes,No,No,Medium,Grade D
1912,15,Female,Group A,High Education,Medium,,No,Medium Support,Yes,No,Yes,Yes,Low,Grade D
1913,15,Male,Group A,Inter Education,Low,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
1914,16,Female,Group A,Inter Education,Medium,,No,3,Yes,No,No,No,High,Grade B
1915,18,Male,Group A,Master Drgree,Medium,,Yes,3,Yes,No,No,No,Low,Grade D
1916,16,Female,Group A,High Education,Low,,Yes,Strong Support,Yes,No,No,No,High,Grade B
1917,16,Female,Group A,High Education,Medium,,No,Medium Support,No,Yes,No,No,Low,Grade D
1918,18,Male,Group A,High Education,Medium,,No,Strong Support,No,No,Yes,Yes,Low,Grade D
1919,18,Female,Group C,Inter Education,Medium,,Yes,Strong Support,Yes,Yes,No,No,High,Grade B
1920,18,Female,Group B,High Education,Medium,,No,Strong Support,No,No,Yes,Yes,High,Grade A
1921,15,Female,Group C,Bechelor Degree,Low,,Yes,No Support,No,No,No,Yes,Low,Grade D
1922,17,Female,Group A,High Education,Low,,Yes,4,No,No,No,No,Medium,Grade D
1923,15,Female,Group A,Bechelor Degree,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1924,17,Female,Group B,High Education,Medium,,No,4,No,No,Yes,No,Medium,Grade D
1925,15,Male,Group A,Inter Education,Medium,,Yes,No Support,No,Yes,No,No,Low,Grade D
1926,17,Male,Group A,Bechelor Degree,Medium,,No,Medium Support,Yes,Yes,No,No,High,Grade A
1927,15,Female,Group C,High Education,Low,,No,Medium Support,No,Yes,No,No,Low,Grade D
1928,18,Male,Group C,Master Drgree,Low,,Yes,3,No,Yes,Yes,No,Low,Grade D
1929,16,Male,Group B,Inter Education,Medium,,Yes,Strong Support,Yes,Yes,No,No,High,Grade B
1930,15,Male,Group A,Bechelor Degree,Medium,,No,3,No,Yes,No,No,Low,Grade D
1931,17,Female,Group C,Inter Education,Low,,No,3,No,No,No,No,Low,Grade D
1932,18,Male,Group B,High Education,Low,,No,3,No,No,Yes,No,Low,Grade D
1933,15,Female,Group C,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
1934,15,Male,Group C,High Education,Medium,Moderate Absence,Yes,3,No,No,No,No,Medium,Grade D
1935,18,Female,Group C,No Education,Low,,Yes,3,Yes,Yes,No,No,Medium,Grade D
1936,15,Female,Group B,High Education,Low,,No,Strong Support,Yes,No,No,No,Medium,Grade D
1937,16,Male,Group A,High Education,Medium,,Yes,3,Yes,No,No,Yes,Low,Grade D
1938,15,Male,Group B,Inter Education,Medium,,Yes,3,No,No,No,No,Medium,Grade C
1939,16,Female,Group B,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1940,16,Male,Group C,High Education,Low,,No,4,No,No,No,No,Medium,Grade D
1941,18,Male,Group A,High Education,Medium,,Yes,No Support,No,No,No,No,Low,Grade D
1942,15,Male,Group A,Inter Education,Low,,No,Strong Support,No,No,No,No,Low,Grade D
1943,18,Female,Group C,High Education,Low,,No,Medium Support,Yes,No,Yes,No,Low,Grade D
1944,15,Female,Group C,No Education,Medium,,No,Medium Support,No,No,No,Yes,Low,Grade D
1945,15,Male,Group D,High Education,Low,,No,3,No,No,No,Yes,Low,Grade D
1946,17,Male,Group C,Bechelor Degree,Medium,,No,4,No,No,No,No,High,Grade B
1947,15,Male,Group B,Bechelor Degree,Low,,No,3,No,No,No,No,Medium,Grade C
1948,18,Female,Group B,High Education,Medium,,Yes,4,Yes,No,Yes,No,Medium,Grade C
1949,16,Female,Group C,Inter Education,Low,,Yes,Medium Support,Yes,Yes,No,No,Low,Grade D
1950,15,Male,Group B,Inter Education,Low,,Yes,Medium Support,No,No,No,No,Low,Grade D
1951,17,Male,Group B,Inter Education,Low,,No,Strong Support,No,Yes,No,No,Low,Grade D
1952,18,Male,Group A,Inter Education,Medium,,Yes,3,Yes,Yes,No,Yes,High,Grade A
1953,15,Male,Group A,Inter Education,Medium,,Yes,No Support,Yes,Yes,No,No,Low,Grade D
1954,18,Male,Group C,High Education,Low,,No,4,Yes,No,No,No,Low,Grade D
1955,17,Male,Group A,No Education,Medium,,No,3,No,No,No,Yes,High,Grade B
1956,17,Female,Group A,Inter Education,Medium,,No,4,No,No,No,Yes,Low,Grade D
1957,18,Male,Group A,Bechelor Degree,Medium,,Yes,Strong Support,No,No,No,No,High,Grade B
1958,15,Female,Group A,Inter Education,Low,,No,Strong Support,No,Yes,Yes,No,Low,Grade D
1959,16,Male,Group A,Bechelor Degree,Medium,,Yes,3,Yes,No,No,No,Low,Grade D
1960,17,Male,Group A,Master Drgree,Low,,No,3,No,Yes,No,No,Low,Grade D
1961,15,Female,Group D,High Education,Low,,No,Medium Support,No,Yes,No,No,Medium,Grade D
1962,15,Female,Group B,Inter Education,Medium,,Yes,4,No,No,No,No,High,Grade A
1963,16,Female,Group A,Inter Education,Medium,,No,3,Yes,No,Yes,No,High,Grade B
1964,17,Female,Group A,Master Drgree,Low,,No,No Support,No,No,No,No,Low,Grade D
1965,17,Male,Group B,Master Drgree,Low,,Yes,Medium Support,No,No,Yes,No,Medium,Grade C
1966,15,Female,Group A,Inter Education,Medium,,Yes,Strong Support,Yes,No,No,No,High,Grade B
1967,15,Male,Group C,High Education,Medium,,No,Strong Support,No,Yes,No,Yes,Medium,Grade D
1968,16,Female,Group B,Inter Education,Low,No Absence,No,3,No,No,No,No,High,Grade B
1969,16,Male,Group C,High Education,Medium,,No,No Support,No,No,No,No,Medium,Grade C
1970,17,Male,Group A,Inter Education,Low,,Yes,3,Yes,No,No,No,Medium,Grade D
1971,18,Male,Group B,Bechelor Degree,Low,,No,3,Yes,No,Yes,No,Medium,Grade D
1972,17,Male,Group A,High Education,Medium,,No,Medium Support,Yes,No,No,Yes,Low,Grade D
1973,15,Male,Group D,Inter Education,Low,,No,Strong Support,Yes,No,Yes,No,Low,Grade D
1974,17,Male,Group B,Inter Education,Low,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1975,18,Female,Group A,Inter Education,Medium,,Yes,Medium Support,Yes,No,No,No,Low,Grade D
1976,16,Male,Group A,High Education,Medium,,Yes,Strong Support,No,No,No,No,Low,Grade D
1977,18,Female,Group A,Inter Education,Low,,No,4,Yes,No,No,No,Medium,Grade D
1978,18,Female,Group B,Bechelor Degree,Medium,,Yes,Medium Support,No,Yes,Yes,No,Low,Grade D
1979,18,Male,Group A,Bechelor Degree,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade D
1980,16,Female,Group B,High Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
1981,18,Male,Group A,Bechelor Degree,Medium,,Yes,Medium Support,No,No,No,No,Medium,Grade D
1982,18,Female,Group B,Inter Education,Low,,No,Strong Support,No,No,Yes,No,Low,Grade D
1983,18,Male,Group C,High Education,Low,,No,3,No,Yes,No,No,Low,Grade D
1984,15,Female,Group C,No Education,Medium,,Yes,No Support,No,Yes,No,No,Low,Grade D
1985,18,Male,Group C,High Education,Medium,,No,4,No,No,No,No,Low,Grade D
1986,16,Male,Group A,Bechelor Degree,Low,,No,No Support,No,Yes,No,No,Low,Grade D
1987,18,Male,Group A,Inter Education,Low,,No,3,No,Yes,No,No,Low,Grade D
1988,18,Male,Group B,Inter Education,Low,,No,3,Yes,No,No,No,Medium,Grade D
1989,16,Female,Group A,High Education,Low,,Yes,Strong Support,No,Yes,No,No,High,Grade B
1990,18,Male,Group A,Inter Education,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
1991,16,Female,Group A,No Education,Low,,Yes,Strong Support,No,No,Yes,No,Low,Grade D
1992,18,Female,Group A,High Education,Medium,,No,3,Yes,Yes,No,No,Low,Grade D
1993,16,Female,Group A,Inter Education,Low,,No,3,No,No,Yes,No,Medium,Grade D
1994,18,Male,Group C,High Education,Low,,No,Strong Support,No,Yes,No,No,Medium,Grade D
1995,18,Female,Group A,Bechelor Degree,Medium,,Yes,Strong Support,No,No,No,No,Low,Grade D
1996,15,Female,Group B,High Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
1997,15,Female,Group A,Inter Education,Low,,Yes,4,No,No,No,No,Low,Grade D
1998,18,Male,Group B,Inter Education,Low,No Absence,No,3,No,No,Yes,No,High,Grade A
1999,18,Male,Group A,Inter Education,Medium,,Yes,3,No,No,Yes,No,Medium,Grade C
2000,17,Female,Group C,High Education,Low,,Yes,Strong Support,Yes,Yes,No,No,Low,Grade D
2001,16,Male,Group C,No Education,Low,,Yes,3,Yes,No,Yes,No,Low,Grade D
2002,17,Male,Group A,Bechelor Degree,Medium,,Yes,3,No,No,No,Yes,Low,Grade D
2003,15,Female,Group D,High Education,Low,,No,3,Yes,No,Yes,Yes,High,Grade B
2004,15,Female,Group D,Bechelor Degree,Low,,Yes,Strong Support,No,No,No,No,Low,Grade D
2005,15,Male,Group C,Master Drgree,Low,,No,Strong Support,No,Yes,Yes,Yes,Low,Grade D
2006,15,Female,Group C,High Education,Low,,No,Strong Support,No,No,Yes,Yes,Low,Grade D
2007,18,Male,Group A,High Education,Low,,No,Strong Support,No,No,No,Yes,Low,Grade D
2008,15,Male,Group B,Inter Education,Medium,,No,Strong Support,No,No,No,No,High,Grade B
2009,18,Male,Group A,Master Drgree,Low,,No,3,Yes,No,No,No,Medium,Grade C
2010,18,Male,Group A,Bechelor Degree,Low,,No,Strong Support,Yes,No,No,No,Low,Grade D
2011,15,Male,Group D,Inter Education,Low,,No,Medium Support,No,Yes,Yes,No,Low,Grade D
2012,15,Male,Group A,Inter Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
2013,16,Female,Group C,High Education,Medium,,No,3,No,No,No,No,Low,Grade D
2014,17,Female,Group C,Master Drgree,Low,,Yes,Strong Support,No,No,No,No,Low,Grade D
2015,15,Male,Group C,Master Drgree,Medium,,Yes,Medium Support,No,Yes,No,No,Low,Grade D
2016,16,Male,Group D,High Education,Low,,Yes,4,Yes,No,No,No,Low,Grade D
2017,16,Male,Group A,High Education,Low,,No,3,No,No,No,No,Low,Grade D
2018,17,Female,Group A,High Education,Low,,No,Medium Support,Yes,No,No,No,Low,Grade D
2019,18,Male,Group A,High Education,Low,,Yes,No Support,No,No,No,No,Low,Grade D
2020,15,Female,Group A,Bechelor Degree,Low,,Yes,Strong Support,Yes,No,No,No,Medium,Grade C
2021,17,Male,Group A,High Education,Medium,,Yes,3,Yes,Yes,No,No,High,Grade A
2022,15,Male,Group A,No Education,Low,,No,Medium Support,Yes,No,No,No,Medium,Grade C
2023,16,Female,Group C,High Education,Medium,,No,Strong Support,Yes,Yes,No,No,High,Grade B
2024,16,Female,Group B,Master Drgree,Low,No Absence,Yes,Strong Support,No,No,Yes,No,High,Grade A
2025,18,Male,Group A,Inter Education,Low,,No,3,No,No,No,No,Low,Grade D
2026,16,Male,Group B,Inter Education,Low,,No,Strong Support,Yes,No,Yes,No,Low,Grade D
2027,16,Male,Group A,High Education,Medium,,Yes,Strong Support,No,Yes,No,No,Medium,Grade D
2028,17,Female,Group A,Master Drgree,Low,,Yes,4,Yes,No,Yes,No,Medium,Grade D
2029,15,Female,Group C,Bechelor Degree,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
2030,15,Female,Group B,High Education,Low,,No,Medium Support,No,Yes,Yes,No,Low,Grade D
2031,17,Female,Group C,No Education,Low,,Yes,3,No,Yes,Yes,No,Medium,Grade C
2032,18,Female,Group A,No Education,Low,,No,Medium Support,Yes,Yes,No,No,Low,Grade D
2033,15,Female,Group C,High Education,Low,,Yes,3,Yes,No,Yes,No,Low,Grade D
2034,16,Male,Group B,Inter Education,Low,,Yes,No Support,No,Yes,No,No,Medium,Grade D
2035,15,Male,Group B,Bechelor Degree,Low,,Yes,Medium Support,No,No,No,No,High,Grade B
2036,16,Female,Group B,Inter Education,Medium,,Yes,4,Yes,Yes,No,No,High,Grade A
2037,18,Male,Group C,Bechelor Degree,Low,,No,Strong Support,Yes,Yes,Yes,No,Medium,Grade D
2038,17,Male,Group B,Inter Education,Medium,,No,3,No,Yes,Yes,Yes,Low,Grade D
2039,15,Female,Group B,Inter Education,Low,,No,Medium Support,Yes,Yes,No,No,Medium,Grade C
2040,17,Male,Group D,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
2041,15,Female,Group C,High Education,Medium,Moderate Absence,No,3,No,Yes,Yes,No,Low,Grade D
2042,16,Female,Group A,High Education,Low,,No,Strong Support,No,No,No,No,Medium,Grade D
2043,17,Male,Group C,Inter Education,Low,,Yes,Strong Support,Yes,Yes,Yes,No,Low,Grade D
2044,15,Female,Group A,No Education,Medium,,No,No Support,Yes,Yes,No,No,Low,Grade D
2045,16,Female,Group A,High Education,Medium,,No,Strong Support,Yes,No,No,No,High,Grade B
2046,17,Female,Group B,Inter Education,Low,No Absence,No,3,Yes,No,No,No,High,Grade B
2047,17,Female,Group D,Master Drgree,Low,,No,3,No,Yes,No,No,Low,Grade D
2048,15,Female,Group D,Inter Education,Medium,,No,3,Yes,No,No,Yes,Medium,Grade C
2049,15,Female,Group A,Bechelor Degree,Low,,No,3,No,No,No,No,Low,Grade D
2050,15,Female,Group B,Inter Education,Medium,,No,Strong Support,Yes,No,No,No,Low,Grade D
2051,16,Female,Group A,Inter Education,Low,Low Absent,Yes,Strong Support,No,No,No,No,Medium,Grade D
2052,15,Male,Group D,Inter Education,Low,,Yes,3,Yes,No,No,No,Medium,Grade D
2053,17,Male,Group D,Bechelor Degree,Medium,,Yes,Medium Support,Yes,No,No,No,Medium,Grade D
2054,17,Male,Group B,Inter Education,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
2055,15,Female,Group C,Inter Education,Low,,No,4,Yes,Yes,No,No,Low,Grade D
2056,15,Female,Group C,Inter Education,Low,,No,No Support,No,No,No,No,Medium,Grade C
2057,18,Male,Group B,Inter Education,Medium,,No,Medium Support,Yes,No,No,No,Low,Grade D
2058,17,Male,Group A,High Education,Medium,,No,Strong Support,No,No,Yes,No,Low,Grade D
2059,16,Male,Group A,No Education,Low,,No,3,Yes,No,No,No,Medium,Grade C
2060,18,Female,Group B,No Education,Medium,,Yes,Strong Support,Yes,No,Yes,No,High,Grade B
2061,15,Male,Group B,Bechelor Degree,Medium,,No,Strong Support,No,Yes,No,No,Low,Grade D
2062,15,Male,Group A,High Education,Medium,,No,4,Yes,No,Yes,No,High,Grade B
2063,17,Female,Group D,High Education,Medium,,No,3,No,No,No,No,Low,Grade D
2064,15,Male,Group A,Inter Education,Low,,No,3,Yes,Yes,No,No,Low,Grade D
2065,16,Female,Group B,High Education,Medium,,Yes,No Support,Yes,No,Yes,No,Medium,Grade D
2066,17,Female,Group B,Inter Education,Medium,,No,Medium Support,No,No,No,No,Low,Grade D
2067,15,Female,Group B,High Education,Low,,No,Strong Support,No,Yes,No,No,High,Grade B
2068,17,Male,Group B,Master Drgree,Low,,No,Medium Support,No,No,No,No,Medium,Grade D
2069,15,Male,Group A,Bechelor Degree,Low,,No,No Support,Yes,Yes,No,No,Medium,Grade C
2070,15,Female,Group A,Bechelor Degree,Medium,,No,Medium Support,Yes,No,Yes,No,Medium,Grade D
2071,15,Male,Group B,Inter Education,Low,,Yes,Strong Support,No,No,Yes,No,High,Grade B
2072,16,Male,Group B,Inter Education,Medium,,Yes,3,Yes,Yes,No,No,Low,Grade D
2073,16,Male,Group A,High Education,Medium,,Yes,3,No,No,No,No,Low,Grade D
2074,17,Male,Group C,No Education,Medium,,No,No Support,No,No,Yes,No,Low,Grade D
2075,15,Female,Group A,No Education,Medium,,No,Strong Support,No,Yes,Yes,No,Low,Grade D
2076,15,Male,Group B,Inter Education,Medium,,No,Medium Support,No,No,No,No,Medium,Grade D
2077,16,Female,Group C,Inter Education,Low,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
2078,15,Female,Group A,Inter Education,Medium,,Yes,Strong Support,No,Yes,No,No,Low,Grade D
2079,16,Male,Group A,No Education,Low,,Yes,Strong Support,No,No,Yes,No,High,Grade B
2080,15,Female,Group C,Inter Education,Medium,,No,3,Yes,No,No,No,Low,Grade D
2081,17,Male,Group B,Inter Education,Low,,No,3,No,No,No,No,Medium,Grade D
2082,15,Male,Group B,Inter Education,Medium,,No,3,No,Yes,No,No,Low,Grade D
2083,15,Female,Group C,Inter Education,Medium,,No,3,No,No,Yes,No,Medium,Grade D
2084,18,Female,Group C,High Education,Medium,,No,3,No,No,Yes,No,Low,Grade D
2085,16,Female,Group D,Bechelor Degree,Low,,No,3,No,No,No,No,Medium,Grade C
2086,15,Female,Group B,Inter Education,Low,,Yes,Strong Support,No,No,No,No,Low,Grade D
2087,15,Male,Group A,High Education,Medium,,No,Strong Support,Yes,No,Yes,No,Medium,Grade D
